id,displayName,description,icon,level,equipmentTier,weaponOwner,cargoSize,baseDamageMin,baseDamageMax,rangeMin,rangeMax,energyCostMin,energyCostMax,projectileLifetimeMin,projectileLifetimeMax,isHitscan,weaponType,damageType,targetingMode,projectilePrefabRef,usesAmmo,maxAmmoChargesMin,maxAmmoChargesMax,autoDetectShotType,shotType,shotCount
weapon_common_pulse_bronze_L09_01,Импульсная пушка,"Очередь из 3 маленьких голубых импульсов. Лучше показывает частую стрельбу, но слабее за один снаряд. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_pulse,9,Bronze,PlayerAndRangers,13,13,16,154.62,172.55,4,6,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_common_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_common_pulse_silver_L09_01,Импульсная пушка,"Очередь из 3 маленьких голубых импульсов. Лучше показывает частую стрельбу, но слабее за один снаряд. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_pulse,9,Silver,PlayerAndRangers,12,15,19,163.59,182.61,3,5,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_common_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_common_pulse_gold_L09_01,Импульсная пушка,"Очередь из 3 маленьких голубых импульсов. Лучше показывает частую стрельбу, но слабее за один снаряд. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_pulse,9,Gold,PlayerAndRangers,11,17,22,174.46,194.57,2,4,1,2,False,Pulse,Energy,SelectedTarget,prefab_weapon_common_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_common_pulse_bronze_L10_01,Импульсная пушка,"Очередь из 3 маленьких голубых импульсов. Лучше показывает частую стрельбу, но слабее за один снаряд. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_pulse,10,Bronze,PlayerAndRangers,14,14,17,157.61,175.82,5,7,2,4,False,Pulse,Energy,SelectedTarget,prefab_weapon_common_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_common_pulse_silver_L10_01,Импульсная пушка,"Очередь из 3 маленьких голубых импульсов. Лучше показывает частую стрельбу, но слабее за один снаряд. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_pulse,10,Silver,PlayerAndRangers,13,16,20,166.85,185.87,4,6,1,3,False,Pulse,Energy,SelectedTarget,prefab_weapon_common_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_common_pulse_gold_L10_01,Импульсная пушка,"Очередь из 3 маленьких голубых импульсов. Лучше показывает частую стрельбу, но слабее за один снаряд. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_pulse,10,Gold,PlayerAndRangers,12,18,23,177.72,198.10,3,5,1,2,False,Pulse,Energy,SelectedTarget,prefab_weapon_common_pulse_projectile,False,0,0,False,RapidEnergyVolley,1
weapon_common_plasma_bronze_L01_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,1,Bronze,PlayerAndRangers,6,18,23,118.75,133.15,4,6,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_silver_L01_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,1,Silver,PlayerAndRangers,5,21,27,125.82,141.03,3,5,3,5,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_gold_L01_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,1,Gold,PlayerAndRangers,4,24,31,134.24,150.54,2,4,2,4,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_bronze_L02_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,2,Bronze,PlayerAndRangers,7,22,27,121.74,136.41,4,6,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_silver_L02_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,2,Silver,PlayerAndRangers,6,26,32,129.08,144.29,3,5,3,5,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_gold_L02_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,2,Gold,PlayerAndRangers,5,30,37,137.77,153.80,2,4,2,4,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_bronze_L03_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,3,Bronze,PlayerAndRangers,8,26,33,124.73,139.67,4,6,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_silver_L03_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,3,Silver,PlayerAndRangers,7,31,39,132.07,147.83,3,5,3,5,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_gold_L03_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,3,Gold,PlayerAndRangers,6,36,45,141.03,157.61,2,4,2,4,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_bronze_L04_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,4,Bronze,PlayerAndRangers,9,31,37,127.72,142.66,5,7,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_silver_L04_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,4,Silver,PlayerAndRangers,8,36,44,135.33,151.09,4,6,3,5,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_gold_L04_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,4,Gold,PlayerAndRangers,7,41,51,144.29,161.14,3,5,2,4,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_bronze_L05_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,5,Bronze,PlayerAndRangers,10,34,42,130.71,146.20,5,7,4,6,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_silver_L05_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,5,Silver,PlayerAndRangers,9,40,50,138.32,154.62,4,6,3,5,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
weapon_common_plasma_gold_L05_01,Плазменная пушка,"Крупный медленный плазменный шар blue/cyan с мягкой аурой. Сильный, но требует дистанции и времени полёта. IMG: PNG 512×512, transparent background, centered projectile/VFX sprite, pivot center, no text, no watermark, mobile-friendly, stylized sci-fi, pseudo-3D/top-down readable silhouette.",icon_weapon_common_plasma,5,Gold,PlayerAndRangers,8,46,57,147.55,164.95,3,5,2,4,False,Plasma,Energy,SelectedTarget,prefab_weapon_common_plasma_projectile,False,0,0,False,HeavyProjectile,1
