id,displayName,description,level,groupKind,allyType,enemyFaction,strengthRank,strengthOrder,weaponOwner,weaponOwnerKey,variant,weaponCount,powerScore,tierPattern,familyPattern,weaponConfig01,weaponConfig02,weaponConfig03,weaponConfig04,weaponConfig05,actualWeaponCount,countCheck,strictLevelCheck,ownerCheck,referenceCheck,duplicateCheck,mixedTierCheck,allyOrderCheck,overallCheck,sourceBranch,sourceCsvPath,sourceNote
weapon_group_ally_military_L07_05,"Военные — уровень 7, вариант 5","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 7; weapon count: 4; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",7,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,5,4,1013,Gold + Silver + Gold + Silver,railgun + plasma + missile + pulse,weapon_common_railgun_gold_L07_01,weapon_common_plasma_silver_L07_01,weapon_common_missile_gold_L07_01,weapon_common_pulse_silver_L07_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L08_01,"Военные — уровень 8, вариант 1","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 8; weapon count: 4; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,1,4,1014,Gold + Silver + Gold + Silver,missile + railgun + plasma + laser,weapon_common_missile_gold_L08_01,weapon_common_railgun_silver_L08_01,weapon_common_plasma_gold_L08_01,weapon_common_laser_silver_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L08_02,"Военные — уровень 8, вариант 2","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 8; weapon count: 4; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,2,4,1014,Gold + Silver + Gold + Silver,railgun + missile + laser + plasma,weapon_common_railgun_gold_L08_01,weapon_common_missile_silver_L08_01,weapon_common_laser_gold_L08_01,weapon_common_plasma_silver_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L08_03,"Военные — уровень 8, вариант 3","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 8; weapon count: 4; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,3,4,1014,Gold + Silver + Gold + Silver,plasma + missile + railgun + laser,weapon_common_plasma_gold_L08_01,weapon_common_missile_silver_L08_01,weapon_common_railgun_gold_L08_01,weapon_common_laser_silver_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L08_04,"Военные — уровень 8, вариант 4","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 8; weapon count: 4; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,4,4,1014,Gold + Silver + Gold + Silver,missile + plasma + laser + railgun,weapon_common_missile_gold_L08_01,weapon_common_plasma_silver_L08_01,weapon_common_laser_gold_L08_01,weapon_common_railgun_silver_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L08_05,"Военные — уровень 8, вариант 5","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 8; weapon count: 4; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",8,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,5,4,1013,Gold + Silver + Gold + Silver,railgun + plasma + missile + pulse,weapon_common_railgun_gold_L08_01,weapon_common_plasma_silver_L08_01,weapon_common_missile_gold_L08_01,weapon_common_pulse_silver_L08_01,,4,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L09_01,"Военные — уровень 9, вариант 1","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 9; weapon count: 5; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,1,5,1315,Gold + Gold + Silver + Gold + Silver,missile + railgun + plasma + laser + pulse,weapon_common_missile_gold_L09_01,weapon_common_railgun_gold_L09_01,weapon_common_plasma_silver_L09_01,weapon_common_laser_gold_L09_01,weapon_common_pulse_silver_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L09_02,"Военные — уровень 9, вариант 2","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 9; weapon count: 5; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,2,5,1315,Gold + Gold + Silver + Gold + Silver,railgun + missile + laser + plasma + pulse,weapon_common_railgun_gold_L09_01,weapon_common_missile_gold_L09_01,weapon_common_laser_silver_L09_01,weapon_common_plasma_gold_L09_01,weapon_common_pulse_silver_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L09_03,"Военные — уровень 9, вариант 3","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 9; weapon count: 5; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,3,5,1315,Gold + Gold + Silver + Gold + Silver,plasma + missile + railgun + laser + pulse,weapon_common_plasma_gold_L09_01,weapon_common_missile_gold_L09_01,weapon_common_railgun_silver_L09_01,weapon_common_laser_gold_L09_01,weapon_common_pulse_silver_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L09_04,"Военные — уровень 9, вариант 4","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 9; weapon count: 5; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,4,5,1315,Gold + Gold + Silver + Gold + Silver,missile + plasma + laser + railgun + pulse,weapon_common_missile_gold_L09_01,weapon_common_plasma_gold_L09_01,weapon_common_laser_silver_L09_01,weapon_common_railgun_gold_L09_01,weapon_common_pulse_silver_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L09_05,"Военные — уровень 9, вариант 5","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 9; weapon count: 5; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",9,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,5,5,1315,Gold + Gold + Silver + Gold + Silver,railgun + plasma + missile + pulse + laser,weapon_common_railgun_gold_L09_01,weapon_common_plasma_gold_L09_01,weapon_common_missile_silver_L09_01,weapon_common_pulse_gold_L09_01,weapon_common_laser_silver_L09_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L10_01,"Военные — уровень 10, вариант 1","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 10; weapon count: 5; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,1,5,1315,Gold + Gold + Silver + Gold + Silver,missile + railgun + plasma + laser + pulse,weapon_common_missile_gold_L10_01,weapon_common_railgun_gold_L10_01,weapon_common_plasma_silver_L10_01,weapon_common_laser_gold_L10_01,weapon_common_pulse_silver_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L10_02,"Военные — уровень 10, вариант 2","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 10; weapon count: 5; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,2,5,1315,Gold + Gold + Silver + Gold + Silver,railgun + missile + laser + plasma + pulse,weapon_common_railgun_gold_L10_01,weapon_common_missile_gold_L10_01,weapon_common_laser_silver_L10_01,weapon_common_plasma_gold_L10_01,weapon_common_pulse_silver_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L10_03,"Военные — уровень 10, вариант 3","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 10; weapon count: 5; primary focus: тяжёлый залп. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,3,5,1315,Gold + Gold + Silver + Gold + Silver,plasma + missile + railgun + laser + pulse,weapon_common_plasma_gold_L10_01,weapon_common_missile_gold_L10_01,weapon_common_railgun_silver_L10_01,weapon_common_laser_gold_L10_01,weapon_common_pulse_silver_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L10_04,"Военные — уровень 10, вариант 4","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 10; weapon count: 5; primary focus: ракетный удар. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,4,5,1315,Gold + Gold + Silver + Gold + Silver,missile + plasma + laser + railgun + pulse,weapon_common_missile_gold_L10_01,weapon_common_plasma_gold_L10_01,weapon_common_laser_silver_L10_01,weapon_common_railgun_gold_L10_01,weapon_common_pulse_silver_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_military_L10_05,"Военные — уровень 10, вариант 5","Сильнейшие союзные боевые группы: тяжёлое и дальнобойное оружие, высокий tier-mix. Strict-level: 10; weapon count: 5; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",10,Ally,Military,,5,1 — strongest ally,PlayerAndRangers,common,5,5,1315,Gold + Gold + Silver + Gold + Silver,railgun + plasma + missile + pulse + laser,weapon_common_railgun_gold_L10_01,weapon_common_plasma_gold_L10_01,weapon_common_missile_silver_L10_01,weapon_common_pulse_gold_L10_01,weapon_common_laser_silver_L10_01,5,OK,OK,OK,OK,OK,OK,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
weapon_group_ally_ranger_L01_01,"Рейнджеры — уровень 1, вариант 1","Мобильные боевые группы рейнджеров: точность, дальность и умеренно высокий tier-mix. Strict-level: 1; weapon count: 1; primary focus: дальний бой. Tier-mix intentionally avoids mono-tier groups when weaponCount > 1.",1,Ally,Ranger,,4,2 — after Military,PlayerAndRangers,common,1,1,204,Silver,railgun,weapon_common_railgun_silver_L01_01,,,,,1,OK,OK,OK,OK,OK,N/A_ONE_WEAPON,OK,OK,stage-2a-sprint-4-2026.08.03,Assets/_Project/Content/Configs/Weapons/STAR_FRONTIER_WeaponConfig_300_config_fields_RU_no_enemy_types_v0.9_cargo_rules.csv,common WeaponConfig IDs are reused by all ally types; difference is in WeaponGroupConfig composition.
